review_id,review,identified_themes_str,bank,rating,date,source,sentiment_label,sentiment_score
3565,Good of good,General Feedback,CBE Mobile Banking,5,2024-02-11,Google Play,POSITIVE,0.9998457431793212
3566,It's safe ever,General Feedback,CBE Mobile Banking,5,2024-09-18,Google Play,POSITIVE,0.9996181726455688
3567,keep it up,General Feedback,CBE Mobile Banking,5,2020-12-26,Google Play,POSITIVE,0.9998098015785216
3568,I am prayed too,General Feedback,CBE Mobile Banking,5,2023-10-10,Google Play,NEGATIVE,0.5963027477264404
3569,How can Iget auth code,General Feedback,CBE Mobile Banking,3,2021-02-14,Google Play,NEGATIVE,0.9970671534538268
3570,Because it is my Bank,General Feedback,CBE Mobile Banking,5,2021-03-20,Google Play,POSITIVE,0.9802226424217224
3571,I want to download,General Feedback,CBE Mobile Banking,5,2024-11-30,Google Play,POSITIVE,0.9819483757019044
3572,Thank you ok,General Feedback,CBE Mobile Banking,5,2024-04-21,Google Play,POSITIVE,0.9998583793640136
3573,It is the best,General Feedback,CBE Mobile Banking,5,2023-11-17,Google Play,POSITIVE,0.9998602867126464
3574,It deserves 5 🌟 now.,General Feedback,CBE Mobile Banking,5,2020-09-18,Google Play,POSITIVE,0.973681628704071
3575,Please Ethiopian electric opethio all,General Feedback,CBE Mobile Banking,5,2022-02-12,Google Play,POSITIVE,0.9605409502983092
3576,i apritate your CBE application,General Feedback,CBE Mobile Banking,5,2022-12-15,Google Play,POSITIVE,0.8971891403198242
3577,INTERNET BANKING methba,General Feedback,CBE Mobile Banking,5,2024-01-03,Google Play,NEGATIVE,0.5876570343971252
3578,Iam very admired,General Feedback,CBE Mobile Banking,5,2022-08-07,Google Play,POSITIVE,0.9996675252914428
3579,5 Star bank good,General Feedback,CBE Mobile Banking,5,2024-02-11,Google Play,POSITIVE,0.9998034834861756
3580,Ibsa abdi nure Ethiopia dire dawa,General Feedback,CBE Mobile Banking,4,2022-11-16,Google Play,POSITIVE,0.5483256578445435
3581,It is cool,General Feedback,CBE Mobile Banking,5,2021-04-09,Google Play,POSITIVE,0.999865174293518
3582,my rooted send me,Transaction Performance,CBE Mobile Banking,5,2024-01-06,Google Play,POSITIVE,0.9884377121925354
3583,Why it havent cbbirr,General Feedback,CBE Mobile Banking,5,2024-12-08,Google Play,NEGATIVE,0.9979462027549744
3584,My choice bank Comertial bank of Ethiopia,General Feedback,CBE Mobile Banking,5,2024-10-05,Google Play,POSITIVE,0.954100489616394
3585,I am proud 👏,General Feedback,CBE Mobile Banking,5,2023-07-30,Google Play,POSITIVE,0.9998754262924194
3586,Its eassy to use,General Feedback,CBE Mobile Banking,5,2024-09-23,Google Play,NEGATIVE,0.951185941696167
3587,App Betam tiru new neger gin lemin hisab meteyekiya yelewum,General Feedback,CBE Mobile Banking,5,2023-09-06,Google Play,NEGATIVE,0.9850183129310608
3588,Genet zewde77@yahoo .come,General Feedback,CBE Mobile Banking,1,2021-08-11,Google Play,NEGATIVE,0.9648354053497314
3589,Nice one cbe,General Feedback,CBE Mobile Banking,4,2020-10-28,Google Play,POSITIVE,0.9997931122779846
3590,The bast app,General Feedback,CBE Mobile Banking,5,2021-02-12,Google Play,POSITIVE,0.998450517654419
3591,Bast of one,General Feedback,CBE Mobile Banking,5,2024-02-09,Google Play,POSITIVE,0.999642252922058
3592,No one like cbe,General Feedback,CBE Mobile Banking,5,2024-10-09,Google Play,NEGATIVE,0.9300253391265868
3593,Of LLC do my go of,General Feedback,CBE Mobile Banking,5,2024-04-13,Google Play,POSITIVE,0.989998996257782
3594,You're genuine,General Feedback,CBE Mobile Banking,1,2024-08-13,Google Play,POSITIVE,0.9998776912689208
3595,Good God my business,General Feedback,CBE Mobile Banking,5,2021-10-25,Google Play,POSITIVE,0.9983428716659546
3596,Please Linked My Account.,Account Access Issues,CBE Mobile Banking,5,2020-10-12,Google Play,POSITIVE,0.9867932200431824
3597,It's Well !!,General Feedback,CBE Mobile Banking,3,2024-03-14,Google Play,POSITIVE,0.9998515844345092
3598,Best ethiopian bank,General Feedback,CBE Mobile Banking,5,2024-10-28,Google Play,POSITIVE,0.9997190833091736
3599,I thanks again,General Feedback,CBE Mobile Banking,5,2022-02-10,Google Play,POSITIVE,0.9998075366020204
3600,Stupid thief app,General Feedback,CBE Mobile Banking,1,2024-04-22,Google Play,NEGATIVE,0.9997450709342957
3601,Smoth and fast,Transaction Performance,CBE Mobile Banking,3,2024-04-07,Google Play,NEGATIVE,0.7229198813438416
3602,Wow this App 👏 👌,General Feedback,CBE Mobile Banking,5,2024-06-15,Google Play,POSITIVE,0.9990670084953308
3603,Is the best,General Feedback,CBE Mobile Banking,5,2023-11-04,Google Play,POSITIVE,0.999841809272766
3604,Arif app new,General Feedback,CBE Mobile Banking,4,2024-02-04,Google Play,NEGATIVE,0.5203988552093506
3605,Use this app,General Feedback,CBE Mobile Banking,5,2023-02-09,Google Play,POSITIVE,0.902295708656311
3606,My best bank,General Feedback,CBE Mobile Banking,5,2024-10-05,Google Play,POSITIVE,0.9995287656784058
3607,Arif New Temechtognal,General Feedback,CBE Mobile Banking,5,2021-07-15,Google Play,NEGATIVE,0.8881317973136902
3608,That's good,General Feedback,CBE Mobile Banking,5,2024-11-12,Google Play,POSITIVE,0.9998168349266052
3609,Commercial bankof ETheiopia,General Feedback,CBE Mobile Banking,5,2024-07-29,Google Play,NEGATIVE,0.9657657146453856
3610,The best one,General Feedback,CBE Mobile Banking,5,2024-02-12,Google Play,POSITIVE,0.9998371601104736
3611,How To use again,General Feedback,CBE Mobile Banking,1,2023-09-26,Google Play,POSITIVE,0.9844287633895874
3612,One of the best,General Feedback,CBE Mobile Banking,5,2024-11-14,Google Play,POSITIVE,0.999864101409912
3613,how to use?,General Feedback,CBE Mobile Banking,1,2024-05-04,Google Play,NEGATIVE,0.996614634990692
3614,I want to yoin yourbank,General Feedback,CBE Mobile Banking,5,2023-03-27,Google Play,NEGATIVE,0.8163920044898987
3615,Ft birr metenu bishashal arid new,General Feedback,CBE Mobile Banking,5,2022-09-05,Google Play,NEGATIVE,0.9495575428009032
3616,It's golden,General Feedback,CBE Mobile Banking,5,2024-05-07,Google Play,POSITIVE,0.9998506307601928
3617,Ethiopia Oromia USA,General Feedback,CBE Mobile Banking,5,2020-09-12,Google Play,POSITIVE,0.9805638194084167
3618,Gadisa Dino Abdi CBE MOBIEL BANKING,General Feedback,CBE Mobile Banking,5,2024-02-19,Google Play,POSITIVE,0.8576382994651794
3619,Agriculture in genral,General Feedback,CBE Mobile Banking,5,2024-11-26,Google Play,POSITIVE,0.989987313747406
3620,its goid app,General Feedback,CBE Mobile Banking,5,2024-07-11,Google Play,NEGATIVE,0.9347067475318908
3621,Solve sync pb,General Feedback,CBE Mobile Banking,4,2022-11-04,Google Play,POSITIVE,0.7754895091056824
3622,HAYlDER A/ZiABAA,General Feedback,CBE Mobile Banking,5,2024-10-13,Google Play,POSITIVE,0.9386845231056212
3623,Ethiopia commerical bank,General Feedback,CBE Mobile Banking,5,2021-04-17,Google Play,POSITIVE,0.9830245971679688
3624,Download our app:,General Feedback,CBE Mobile Banking,5,2024-08-04,Google Play,POSITIVE,0.7935187220573425
3625,I'm good man,General Feedback,CBE Mobile Banking,5,2024-02-11,Google Play,POSITIVE,0.9998459815979004
3626,I lv this application,General Feedback,CBE Mobile Banking,5,2022-12-02,Google Play,NEGATIVE,0.8231078386306763
3627,Betam michu kelal nw,General Feedback,CBE Mobile Banking,5,2024-03-20,Google Play,POSITIVE,0.7848202586174011
3628,it is best.,General Feedback,CBE Mobile Banking,5,2020-09-18,Google Play,POSITIVE,0.9998393058776855
3629,it's nice think u,General Feedback,CBE Mobile Banking,5,2023-11-14,Google Play,POSITIVE,0.9998377561569214
3630,Betam connection eyaschegeren nw,General Feedback,CBE Mobile Banking,1,2023-10-16,Google Play,NEGATIVE,0.9636672735214232
3631,V.good app,General Feedback,CBE Mobile Banking,5,2023-10-10,Google Play,POSITIVE,0.9952701926231384
3632,Use for me,General Feedback,CBE Mobile Banking,5,2024-02-03,Google Play,NEGATIVE,0.957957088947296
3633,Thank to God,General Feedback,CBE Mobile Banking,5,2024-01-10,Google Play,POSITIVE,0.9998181462287904
3634,My account number All contact,"Customer Support, Account Access Issues",CBE Mobile Banking,5,2024-08-09,Google Play,NEGATIVE,0.5267812013626099
3635,Open my mobile banking us,General Feedback,CBE Mobile Banking,5,2023-05-26,Google Play,POSITIVE,0.5138778686523438
3636,Iam so happy,General Feedback,CBE Mobile Banking,5,2023-10-27,Google Play,POSITIVE,0.9998784065246582
3637,It is gode,General Feedback,CBE Mobile Banking,5,2024-05-08,Google Play,POSITIVE,0.5118240118026733
3638,I'm excited you,General Feedback,CBE Mobile Banking,5,2024-03-30,Google Play,POSITIVE,0.999853491783142
3639,Is wired appp,General Feedback,CBE Mobile Banking,1,2024-03-08,Google Play,NEGATIVE,0.7396243214607239
3640,Its so nic app,General Feedback,CBE Mobile Banking,5,2020-09-05,Google Play,NEGATIVE,0.6831440329551697
3641,it is nice,General Feedback,CBE Mobile Banking,4,2022-08-16,Google Play,POSITIVE,0.9998648166656494
3642,I says thanks,General Feedback,CBE Mobile Banking,1,2024-06-26,Google Play,POSITIVE,0.9998050332069396
3643,Shek Usmail Ahmad,General Feedback,CBE Mobile Banking,5,2024-05-28,Google Play,POSITIVE,0.9134020805358888
3644,One of a kind,General Feedback,CBE Mobile Banking,5,2024-02-29,Google Play,POSITIVE,0.9994718432426452
3645,Smart cbe noor,General Feedback,CBE Mobile Banking,5,2024-02-25,Google Play,POSITIVE,0.998441994190216
3646,V. Good app.,General Feedback,CBE Mobile Banking,5,2023-09-21,Google Play,POSITIVE,0.9957388639450072
3647,It's great,General Feedback,CBE Mobile Banking,5,2022-11-09,Google Play,POSITIVE,0.9998691082000732
3648,Arif app new!,General Feedback,CBE Mobile Banking,5,2020-08-21,Google Play,POSITIVE,0.977648675441742
3649,Wow its ezi to Accse,General Feedback,CBE Mobile Banking,5,2023-03-04,Google Play,POSITIVE,0.9970966577529908
3650,Jamsi for make,General Feedback,CBE Mobile Banking,5,2024-06-04,Google Play,POSITIVE,0.8920088410377502
3651,I need money,General Feedback,CBE Mobile Banking,3,2024-10-13,Google Play,NEGATIVE,0.9991008043289183
3652,Tnx for the team,General Feedback,CBE Mobile Banking,5,2024-10-02,Google Play,NEGATIVE,0.983264982700348
3653,It's relief,General Feedback,CBE Mobile Banking,5,2023-07-24,Google Play,POSITIVE,0.9998213648796082
3654,Pleas give me loan,General Feedback,CBE Mobile Banking,5,2023-12-31,Google Play,NEGATIVE,0.97098708152771
3655,Commercial Bank of,General Feedback,CBE Mobile Banking,2,2023-09-26,Google Play,POSITIVE,0.69656902551651
3656,Fayis Ateyib Asmani,General Feedback,CBE Mobile Banking,4,2024-02-11,Google Play,POSITIVE,0.8104612827301025
3657,The leading bank,General Feedback,CBE Mobile Banking,5,2024-02-10,Google Play,POSITIVE,0.9994661211967468
3658,Ow 🤞🤞🤞 cbe app mobanking,General Feedback,CBE Mobile Banking,4,2024-08-02,Google Play,NEGATIVE,0.9880784153938292
3659,just do it,General Feedback,CBE Mobile Banking,5,2024-11-06,Google Play,POSITIVE,0.999190628528595
3660,My 1st choce,General Feedback,CBE Mobile Banking,5,2024-02-06,Google Play,NEGATIVE,0.977944552898407
3661,Tell us more,General Feedback,CBE Mobile Banking,5,2022-03-18,Google Play,POSITIVE,0.994201958179474
3662,CBE My# Best aps.,General Feedback,CBE Mobile Banking,3,2022-01-21,Google Play,POSITIVE,0.9985539317131042
3663,it is good,General Feedback,CBE Mobile Banking,5,2020-08-14,Google Play,POSITIVE,0.9998494386672974
3664,I meed updated,General Feedback,CBE Mobile Banking,5,2021-08-14,Google Play,POSITIVE,0.9432911276817322
3665,take To Use Option,Feature Requests,CBE Mobile Banking,5,2023-12-28,Google Play,POSITIVE,0.8865387439727783
3666,Solomon ayele jima,General Feedback,CBE Mobile Banking,1,2023-07-22,Google Play,POSITIVE,0.9605255722999572
3667,Betam harif app new,General Feedback,CBE Mobile Banking,5,2024-03-16,Google Play,NEGATIVE,0.9658843278884888
3668,CBE birr app,General Feedback,CBE Mobile Banking,5,2024-08-28,Google Play,POSITIVE,0.6617627739906311
3669,The worst app,General Feedback,CBE Mobile Banking,1,2024-06-12,Google Play,NEGATIVE,0.9997969269752502
3670,one of two,General Feedback,CBE Mobile Banking,5,2023-05-11,Google Play,POSITIVE,0.9929292798042296
3671,trust to use,General Feedback,CBE Mobile Banking,5,2024-09-25,Google Play,POSITIVE,0.9996029734611512
3672,I dont think so,General Feedback,CBE Mobile Banking,3,2024-02-07,Google Play,NEGATIVE,0.9905399084091188
3673,Best of the Best,General Feedback,CBE Mobile Banking,5,2022-12-01,Google Play,POSITIVE,0.9998401403427124
3674,Wow it's bast,General Feedback,CBE Mobile Banking,5,2023-11-19,Google Play,POSITIVE,0.999788224697113
3675,My country big bank,General Feedback,CBE Mobile Banking,5,2021-07-16,Google Play,POSITIVE,0.9820246696472168
3676,How we make athourize,General Feedback,CBE Mobile Banking,5,2020-12-26,Google Play,POSITIVE,0.9485120177268982
3677,Yes we can,General Feedback,CBE Mobile Banking,3,2024-09-21,Google Play,POSITIVE,0.9997782111167908
3678,Dowelled frome Google appe stor,General Feedback,CBE Mobile Banking,4,2024-03-18,Google Play,NEGATIVE,0.9940987825393676
3679,is the best,General Feedback,CBE Mobile Banking,1,2022-03-10,Google Play,POSITIVE,0.999841809272766
3680,Commercial Bank of Ethipia,General Feedback,CBE Mobile Banking,5,2021-11-02,Google Play,POSITIVE,0.7672914862632751
3681,no service how?,General Feedback,CBE Mobile Banking,5,2023-11-15,Google Play,NEGATIVE,0.9995879530906676
3682,Excellent but needed upgrading!,General Feedback,CBE Mobile Banking,5,2025-03-28,Google Play,POSITIVE,0.9263746738433838
3683,great app!!!,General Feedback,CBE Mobile Banking,5,2025-04-17,Google Play,POSITIVE,0.9998501539230348
3684,Excellent🙏app,General Feedback,CBE Mobile Banking,5,2025-04-01,Google Play,NEGATIVE,0.6970565915107727
3685,very nice 👍,General Feedback,CBE Mobile Banking,5,2025-05-23,Google Play,POSITIVE,0.999857783317566
3686,very good,General Feedback,CBE Mobile Banking,4,2025-05-17,Google Play,POSITIVE,0.9998520612716676
3687,suitable app,General Feedback,CBE Mobile Banking,4,2025-04-01,Google Play,POSITIVE,0.9997665286064148
3688,amazing👌🫶🙏,General Feedback,CBE Mobile Banking,5,2025-03-21,Google Play,NEGATIVE,0.6970565915107727
3689,very good 👍 👏,General Feedback,CBE Mobile Banking,5,2025-03-31,Google Play,POSITIVE,0.99985933303833
3690,nice app 👌,General Feedback,CBE Mobile Banking,5,2025-04-12,Google Play,POSITIVE,0.9996724128723145
3691,best app.,General Feedback,CBE Mobile Banking,5,2025-04-10,Google Play,POSITIVE,0.999774158000946
3692,good app.,General Feedback,CBE Mobile Banking,5,2025-03-22,Google Play,POSITIVE,0.9998503923416138
3693,Good job👍,General Feedback,CBE Mobile Banking,5,2025-05-14,Google Play,POSITIVE,0.9998576641082764
3694,interesting,General Feedback,CBE Mobile Banking,3,2025-03-30,Google Play,POSITIVE,0.9998446702957152
3695,good,General Feedback,CBE Mobile Banking,3,2025-05-06,Google Play,POSITIVE,0.999816119670868
3696,the Best,General Feedback,CBE Mobile Banking,1,2025-04-26,Google Play,POSITIVE,0.9998332262039183
3697,amazing,General Feedback,CBE Mobile Banking,1,2025-04-19,Google Play,POSITIVE,0.999875545501709
3698,Unreliable!,General Feedback,CBE Mobile Banking,1,2025-05-02,Google Play,NEGATIVE,0.9997379183769226
3699,cool ❤,General Feedback,CBE Mobile Banking,4,2025-04-04,Google Play,POSITIVE,0.9997991919517516
3700,good 👍,General Feedback,CBE Mobile Banking,4,2025-05-21,Google Play,POSITIVE,0.9998576641082764
3701,Convenient app,General Feedback,CBE Mobile Banking,5,2025-03-27,Google Play,POSITIVE,0.9977468848228456
3702,nice app,General Feedback,CBE Mobile Banking,5,2025-03-22,Google Play,POSITIVE,0.9998061060905457
3703,good app,General Feedback,CBE Mobile Banking,5,2025-05-21,Google Play,POSITIVE,0.9998493194580078
3704,great app,General Feedback,CBE Mobile Banking,5,2025-04-15,Google Play,POSITIVE,0.999821126461029
3705,perfectly special,General Feedback,CBE Mobile Banking,5,2025-04-18,Google Play,POSITIVE,0.999879002571106
3706,amazing apps,General Feedback,CBE Mobile Banking,5,2025-05-06,Google Play,POSITIVE,0.9998716115951538
3707,best app,General Feedback,CBE Mobile Banking,5,2025-06-01,Google Play,POSITIVE,0.999686598777771
3708,good job,General Feedback,CBE Mobile Banking,5,2025-03-31,Google Play,POSITIVE,0.999835729598999
3709,very nice,General Feedback,CBE Mobile Banking,5,2025-03-31,Google Play,POSITIVE,0.9998563528060912
3710,Good app,General Feedback,CBE Mobile Banking,5,2025-05-06,Google Play,POSITIVE,0.9998493194580078
3711,Nice service,General Feedback,CBE Mobile Banking,5,2025-04-15,Google Play,POSITIVE,0.9998397827148438
3712,Awesome bank,General Feedback,CBE Mobile Banking,5,2025-06-01,Google Play,POSITIVE,0.99984610080719
3713,Very good,General Feedback,CBE Mobile Banking,5,2025-03-24,Google Play,POSITIVE,0.9998520612716676
3714,yes good,General Feedback,CBE Mobile Banking,5,2025-05-28,Google Play,POSITIVE,0.9998410940170288
3715,Best app,General Feedback,CBE Mobile Banking,5,2025-03-28,Google Play,POSITIVE,0.999686598777771
3716,excellent app,General Feedback,CBE Mobile Banking,5,2025-03-31,Google Play,POSITIVE,0.9998356103897096
3717,perfect app,General Feedback,CBE Mobile Banking,5,2025-04-07,Google Play,POSITIVE,0.9998340606689452
3718,NICE bank,General Feedback,CBE Mobile Banking,5,2025-06-03,Google Play,POSITIVE,0.999805510044098
3719,better service,General Feedback,CBE Mobile Banking,5,2025-05-31,Google Play,POSITIVE,0.9982219338417052
3720,grateful app,General Feedback,CBE Mobile Banking,5,2025-04-13,Google Play,POSITIVE,0.9998038411140442
3721,good application,General Feedback,CBE Mobile Banking,5,2025-03-25,Google Play,POSITIVE,0.999854564666748
3722,Amazing app,General Feedback,CBE Mobile Banking,5,2025-03-31,Google Play,POSITIVE,0.9998670816421508
3723,good one,General Feedback,CBE Mobile Banking,5,2025-04-10,Google Play,POSITIVE,0.9998288154602052
3724,good App,General Feedback,CBE Mobile Banking,5,2025-03-31,Google Play,POSITIVE,0.9998493194580078
3725,Reliable bank,General Feedback,CBE Mobile Banking,5,2025-03-19,Google Play,POSITIVE,0.9994505047798156
3726,update issue,User Interface & Experience,CBE Mobile Banking,4,2025-05-22,Google Play,POSITIVE,0.5473245978355408
3727,it's nice,General Feedback,CBE Mobile Banking,5,2025-05-03,Google Play,POSITIVE,0.9998672008514404
3728,it's best,General Feedback,CBE Mobile Banking,5,2025-03-31,Google Play,POSITIVE,0.999842643737793
3729,Good 🔥,General Feedback,CBE Mobile Banking,5,2025-04-14,Google Play,POSITIVE,0.9998576641082764
3730,great,General Feedback,CBE Mobile Banking,5,2025-04-15,Google Play,POSITIVE,0.9998630285263062
3731,nice,General Feedback,CBE Mobile Banking,5,2025-03-24,Google Play,POSITIVE,0.9998552799224854
3732,Excellent,General Feedback,CBE Mobile Banking,5,2025-03-31,Google Play,POSITIVE,0.9998434782028198
3733,perfect,General Feedback,CBE Mobile Banking,5,2025-04-01,Google Play,POSITIVE,0.9998517036437988
3734,Good,General Feedback,CBE Mobile Banking,5,2025-03-22,Google Play,POSITIVE,0.999816119670868
3735,excellent,General Feedback,CBE Mobile Banking,5,2025-05-02,Google Play,POSITIVE,0.9998434782028198
3736,trustful,General Feedback,CBE Mobile Banking,5,2025-05-22,Google Play,POSITIVE,0.9998213648796082
3737,Best,General Feedback,CBE Mobile Banking,5,2025-05-26,Google Play,POSITIVE,0.9997941851615906
3738,happy,General Feedback,CBE Mobile Banking,5,2025-05-02,Google Play,POSITIVE,0.99987530708313
3739,Fantastic,General Feedback,CBE Mobile Banking,5,2025-05-23,Google Play,POSITIVE,0.9998743534088136
3740,the best,General Feedback,CBE Mobile Banking,5,2025-04-28,Google Play,POSITIVE,0.9998332262039183
3741,to slow,Transaction Performance,CBE Mobile Banking,3,2025-04-09,Google Play,NEGATIVE,0.999487280845642
3742,Ronaldo 🇵🇹 🥇,General Feedback,CBE Mobile Banking,5,2025-05-25,Google Play,POSITIVE,0.994828760623932
3743,Thank you!!!,General Feedback,CBE Mobile Banking,5,2025-04-18,Google Play,POSITIVE,0.9998666048049928
3744,🤬🤬🤬🤬 network 🛜,General Feedback,CBE Mobile Banking,1,2025-05-26,Google Play,NEGATIVE,0.6856124401092529
3745,everthing wellbeok,General Feedback,CBE Mobile Banking,3,2025-04-13,Google Play,NEGATIVE,0.7055753469467163
3746,okay 👌👍,General Feedback,CBE Mobile Banking,5,2025-03-24,Google Play,POSITIVE,0.998088538646698
3747,Really automated...,General Feedback,CBE Mobile Banking,5,2025-03-31,Google Play,POSITIVE,0.8894488215446472
3748,not functional,General Feedback,CBE Mobile Banking,1,2025-06-05,Google Play,NEGATIVE,0.999778687953949
3749,needs improvement,General Feedback,CBE Mobile Banking,1,2025-05-06,Google Play,NEGATIVE,0.9966731071472168
3750,poor service,General Feedback,CBE Mobile Banking,1,2025-05-21,Google Play,NEGATIVE,0.999653458595276
3751,I like it,General Feedback,CBE Mobile Banking,4,2025-05-23,Google Play,POSITIVE,0.99985933303833
3752,ok,General Feedback,CBE Mobile Banking,3,2025-04-16,Google Play,POSITIVE,0.9997851252555848
3753,network errorrrrrr,General Feedback,CBE Mobile Banking,2,2025-05-02,Google Play,NEGATIVE,0.9978076815605164
3754,oldie,General Feedback,CBE Mobile Banking,1,2025-05-22,Google Play,NEGATIVE,0.6663146018981934
3755,tank's,General Feedback,CBE Mobile Banking,5,2025-04-25,Google Play,NEGATIVE,0.9855977892875672
3756,bek betam kelal,General Feedback,CBE Mobile Banking,5,2025-03-31,Google Play,POSITIVE,0.932547926902771
3757,super,General Feedback,CBE Mobile Banking,5,2025-04-26,Google Play,POSITIVE,0.998783528804779
3758,i like it,General Feedback,CBE Mobile Banking,5,2025-04-01,Google Play,POSITIVE,0.99985933303833
3759,Yes Yes,General Feedback,CBE Mobile Banking,5,2025-05-21,Google Play,POSITIVE,0.9997482895851136
3760,thankyou,General Feedback,CBE Mobile Banking,5,2025-04-02,Google Play,POSITIVE,0.999842882156372
3761,CBE,General Feedback,CBE Mobile Banking,5,2025-03-31,Google Play,POSITIVE,0.9966009855270386
3762,I like,General Feedback,CBE Mobile Banking,5,2025-05-22,Google Play,POSITIVE,0.9998149275779724
3763,I Like it,General Feedback,CBE Mobile Banking,5,2025-04-02,Google Play,POSITIVE,0.99985933303833
3764,Thank you,General Feedback,CBE Mobile Banking,5,2025-03-25,Google Play,POSITIVE,0.9998352527618408
3765,goode app,General Feedback,CBE Mobile Banking,5,2025-04-01,Google Play,POSITIVE,0.9997406601905824
3766,commerial Bank,General Feedback,CBE Mobile Banking,5,2025-04-06,Google Play,NEGATIVE,0.681026041507721
3767,mortuary app,General Feedback,CBE Mobile Banking,5,2025-05-25,Google Play,NEGATIVE,0.7924911975860596
3768,well app,General Feedback,CBE Mobile Banking,5,2025-04-20,Google Play,POSITIVE,0.9993765950202942
3769,thank you,General Feedback,CBE Mobile Banking,5,2025-03-22,Google Play,POSITIVE,0.9998352527618408
3770,lebaa bank,General Feedback,CBE Mobile Banking,5,2025-04-14,Google Play,NEGATIVE,0.9437294006347656
3771,very niec,General Feedback,CBE Mobile Banking,5,2025-06-04,Google Play,POSITIVE,0.5192593932151794
3772,"I am happy for using CBE. How ever, i am happy we can not send money to other tele birr by this app. why???",Transaction Performance,CBE Mobile Banking,5,2025-01-24,Google Play,POSITIVE,0.9919834733009338
3773,this is the simplest bookeeping system or method. I like it .,General Feedback,CBE Mobile Banking,5,2025-02-19,Google Play,POSITIVE,0.9957931041717528
3774,Bad security 🔓,General Feedback,CBE Mobile Banking,2,2025-02-28,Google Play,NEGATIVE,0.9994636178016664
3775,Exceptional/incredible,General Feedback,CBE Mobile Banking,5,2025-03-12,Google Play,POSITIVE,0.9998782873153688
3776,Best service,General Feedback,CBE Mobile Banking,3,2025-02-05,Google Play,POSITIVE,0.999809205532074
3777,Nice app,General Feedback,CBE Mobile Banking,3,2025-02-17,Google Play,POSITIVE,0.9998061060905457
3778,So good 👍 👏,General Feedback,CBE Mobile Banking,5,2025-02-09,Google Play,POSITIVE,0.9998732805252076
3779,I am appreciate this app,General Feedback,CBE Mobile Banking,5,2025-03-13,Google Play,POSITIVE,0.999800145626068
3780,Amazing,General Feedback,CBE Mobile Banking,4,2025-02-26,Google Play,POSITIVE,0.999875545501709
3781,commercial dank...,General Feedback,CBE Mobile Banking,5,2025-03-23,Google Play,NEGATIVE,0.9671616554260254
3782,nice thanks,General Feedback,CBE Mobile Banking,5,2025-02-13,Google Play,POSITIVE,0.999849796295166
3783,Good application,General Feedback,CBE Mobile Banking,5,2025-01-31,Google Play,POSITIVE,0.999854564666748
3784,Nice App,General Feedback,CBE Mobile Banking,5,2025-01-27,Google Play,POSITIVE,0.9998061060905457
3785,nice one,General Feedback,CBE Mobile Banking,5,2025-01-24,Google Play,POSITIVE,0.9998481273651124
3786,Best application,General Feedback,CBE Mobile Banking,5,2025-01-26,Google Play,POSITIVE,0.9998098015785216
3787,Good Work,General Feedback,CBE Mobile Banking,5,2025-02-25,Google Play,POSITIVE,0.999841332435608
3788,Very nice,General Feedback,CBE Mobile Banking,5,2025-02-06,Google Play,POSITIVE,0.9998563528060912
3789,Its good,General Feedback,CBE Mobile Banking,5,2025-03-05,Google Play,POSITIVE,0.9998385906219482
3790,Vary good,General Feedback,CBE Mobile Banking,5,2025-02-27,Google Play,POSITIVE,0.9998520612716676
3791,So good,General Feedback,CBE Mobile Banking,5,2025-02-14,Google Play,POSITIVE,0.999841570854187
3792,Good apps,General Feedback,CBE Mobile Banking,5,2025-03-13,Google Play,POSITIVE,0.9998608827590942
3793,WOW good,General Feedback,CBE Mobile Banking,5,2025-02-14,Google Play,POSITIVE,0.9998598098754884
3794,Amazing App,General Feedback,CBE Mobile Banking,5,2025-02-15,Google Play,POSITIVE,0.9998670816421508
3795,Joyful app,General Feedback,CBE Mobile Banking,5,2025-03-11,Google Play,POSITIVE,0.9998759031295776
3796,Excellent arrangements,General Feedback,CBE Mobile Banking,5,2025-02-14,Google Play,POSITIVE,0.9998513460159302
3797,Good experience,General Feedback,CBE Mobile Banking,5,2025-02-24,Google Play,POSITIVE,0.9998599290847778
3798,that is good,General Feedback,CBE Mobile Banking,5,2025-02-03,Google Play,POSITIVE,0.9998364448547364
3799,I love it,General Feedback,CBE Mobile Banking,5,2025-03-04,Google Play,POSITIVE,0.9998799562454224
3800,Great,General Feedback,CBE Mobile Banking,5,2025-02-28,Google Play,POSITIVE,0.9998630285263062
3801,Sweet,General Feedback,CBE Mobile Banking,5,2025-02-22,Google Play,POSITIVE,0.9998382329940796
3802,Comfortable,General Feedback,CBE Mobile Banking,5,2025-02-06,Google Play,POSITIVE,0.9998550415039062
3803,Best best,General Feedback,CBE Mobile Banking,5,2025-03-04,Google Play,POSITIVE,0.9998223185539246
3804,No work,General Feedback,CBE Mobile Banking,5,2025-02-28,Google Play,NEGATIVE,0.999386191368103
3805,system problem,General Feedback,CBE Mobile Banking,4,2025-03-01,Google Play,NEGATIVE,0.9995689988136292
3806,Very buggy!,General Feedback,CBE Mobile Banking,2,2025-02-14,Google Play,NEGATIVE,0.9886261820793152
3807,This app😎,General Feedback,CBE Mobile Banking,5,2025-02-26,Google Play,POSITIVE,0.8105980157852173
3808,It's ok,General Feedback,CBE Mobile Banking,5,2025-02-08,Google Play,POSITIVE,0.9998351335525512
